Date,UMC,GFS,TSEM,GSM,ENTG,MKSI,LIN,SHECY,ASML,AMAT,LRCX,KLAC,TER,TOELY,TSM,INTC,MU,SNDK,WDC,ASX,AMKR,NVDA,AVGO,AMD,QCOM,ARM,SNPS,CDNS,MSFT,GOOGL,META,AMZN,VRT,SMH,SOXX,XSD
2026-09-08,21.81999969482422,45.09000015258789,219.82000732421875,4.519999980926514,141.08999633789062,265.5,468.3800048828125,18.450000762939453,1764.8499755859375,472.7900085449219,320.4200134277344,188.97999572753906,372.05999755859375,177.27000427246094,439.0,104.47000122070312,1000.260009765625,1737.989990234375,477.29998779296875,39.790000915527344,50.720001220703125,225.47769165039062,368.55999755859375,505.739990234375,174.08999633789062,261.5299987792969,392.0299987792969,284.1099853515625,493.95001220703125,338.3599853515625,613.47998046875,256.9700012207031,290.8299865722656,573.72998046875,528.4000244140625,495.9800109863281
2026-09-09,22.690000534057617,45.95000076293945,216.57000732421875,4.489999771118164,143.02999877929688,268.04998779296875,466.6499938964844,18.600000381469727,1729.52001953125,468.8500061035156,315.8399963378906,182.91000366210938,383.69000244140625,170.13999938964844,435.3599853515625,106.23999786376953,1027.77001953125,1764.1700439453125,482.2799987792969,41.20000076293945,51.349998474121094,223.4199981689453,364.3800048828125,521.0999755859375,176.39999389648438,264.2300109863281,393.2200012207031,284.6000061035156,491.6499938964844,330.6499938964844,653.6900024414062,252.39999389648438,262.8900146484375,574.2899780273438,532.0,495.6499938964844
2026-09-10,22.1200008392334,45.959999084472656,208.07000732421875,4.460000038146973,137.39999389648438,261.8399963378906,461.6199951171875,18.420000076293945,1687.4300537109375,454.010009765625,298.010009765625,177.17999267578125,370.19000244140625,166.2100067138672,428.0299987792969,100.31999969482422,977.4099731445312,1692.5899658203125,460.92999267578125,39.86000061035156,49.529998779296875,218.36000061035156,360.8299865722656,503.6000061035156,176.8800048828125,254.17999267578125,397.1700134277344,284.95001220703125,492.44000244140625,332.6000061035156,644.3800048828125,251.88999938964844,248.1300048828125,560.280029296875,517.4299926757812,490.4700012207031
