Date,UMC,GFS,TSEM,GSM,ENTG,MKSI,LIN,SHECY,ASML,AMAT,LRCX,KLAC,TER,TOELY,TSM,INTC,MU,SNDK,WDC,ASX,AMKR,NVDA,AVGO,AMD,QCOM,ARM,SNPS,CDNS,MSFT,GOOGL,META,AMZN,VRT,SMH,SOXX,XSD
2023-01-27,6.388195991516113,59.154754638671875,42.779998779296875,4.5771803855896,79.63217163085938,102.31639099121094,309.1627197265625,13.88178539276123,646.2599487304688,109.11811828613281,46.70857620239258,38.63570785522461,102.0039291381836,57.04653549194336,88.58616638183594,27.154062271118164,62.9183235168457,,33.83600997924805,6.488577842712402,28.089078903198242,20.319849014282227,56.297908782958984,75.4000015258789,122.7028579711914,,357.2699890136719,185.02999877929688,240.83737182617188,98.433349609375,150.41908264160156,102.23999786376953,14.328020095825195,118.03114318847656,132.50631713867188,195.7332763671875
2023-01-30,6.4533820152282715,57.42723846435547,41.91999816894531,4.412672996520996,76.17375183105469,95.8900375366211,309.4768981933594,14.449907302856445,629.7208251953125,104.94738006591797,46.29747772216797,37.504798889160156,98.77932739257812,56.624305725097656,88.42475128173828,26.95156478881836,60.7905158996582,,33.2867546081543,6.384621620178223,27.332468032836914,19.119518280029297,55.389129638671875,72.44999694824219,121.07478332519531,,349.8800048828125,180.74000549316406,235.54820251464844,96.0262451171875,145.7798309326172,100.55000305175781,13.909540176391602,115.20466613769531,128.98779296875,190.0376434326172
2023-01-31,6.6244940757751465,59.19469451904297,41.790000915527344,4.596534729003906,79.62678527832031,99.47753143310547,315.1040954589844,14.422480583190918,639.9174194335938,108.13845825195312,48.37425231933594,37.969154357910156,100.28810119628906,56.67626953125,88.04496002197266,27.250490188598633,59.401527404785156,,33.06855773925781,6.237350940704346,27.67293930053711,19.493684768676758,55.72826385498047,75.1500015258789,122.52808380126953,,353.75,182.8300018310547,240.4977264404297,97.9083251953125,147.6732177734375,103.12999725341797,14.168599128723145,116.955810546875,131.39315795898438,194.2573699951172
2023-02-01,6.925978183746338,63.09906768798828,41.47999954223633,4.548149585723877,83.92827606201172,106.04000854492188,315.23736572265625,14.790781021118164,657.0474853515625,115.43241882324219,51.291595458984375,39.64181900024414,106.49079132080078,59.664363861083984,89.95340728759766,28.03155517578125,61.66725158691406,,32.59453582763672,6.540555953979492,28.00395965576172,20.896570205688477,57.418182373046875,84.63999938964844,127.35710906982422,,367.04998779296875,188.88999938964844,245.29196166992188,99.48334503173828,151.78707885742188,105.1500015258789,14.64686393737793,122.47063446044922,138.24472045898438,204.4105682373047
2023-02-02,7.0156073570251465,64.69676208496094,41.86000061035156,4.664272308349609,86.74989318847656,109.8316650390625,316.16094970703125,14.626221656799316,674.4967651367188,120.52458953857422,52.3343505859375,40.07619094848633,109.99150085449219,60.78813934326172,91.76691436767578,29.11154556274414,62.22875213623047,,33.54257583618164,6.618522644042969,28.968629837036133,21.66086769104004,57.70586013793945,88.30999755859375,124.9564208984375,,368.5899963378906,189.22000122070312,256.7922668457031,106.72443389892578,187.12673950195312,112.91000366210938,14.985634803771973,125.08992004394531,141.447509765625,208.41238403320312
2023-02-03,6.844494819641113,63.15898132324219,41.5,4.635241508483887,83.4448471069336,106.20528411865234,308.1153564453125,14.414644241333008,658.1028442382812,116.37325286865234,51.193904876708984,39.496700286865234,106.49079132080078,59.125205993652344,89.87744140625,29.236902236938477,61.48008728027344,,32.541866302490234,6.52323055267334,28.60923957824707,21.053220748901367,56.92949676513672,86.08999633789062,124.19293212890625,,361.44000244140625,185.85000610351562,250.72671508789062,103.79235076904297,184.90623474121094,103.38999938964844,14.537261962890625,122.791259765625,138.68736267089844,204.46995544433594
2023-02-06,6.6000494956970215,61.40151596069336,41.31999969482422,4.383641719818115,81.03759002685547,102.01502227783203,307.4107666015625,14.136459350585938,642.4029541015625,114.15210723876953,50.391048431396484,39.237430572509766,105.4652099609375,56.92960739135742,87.1904296875,28.002227783203125,59.08628845214844,,31.789451599121094,6.358633041381836,27.824260711669922,21.042245864868164,57.28004455566406,83.68000030517578,122.27054595947266,,359.9700012207031,185.91000366210938,249.1933135986328,101.93006896972656,184.44032287597656,102.18000030517578,14.14867115020752,120.74909210205078,136.43495178222656,200.8346405029297
2023-02-07,6.7630133628845215,62.909339904785156,41.70000076293945,4.451380729675293,84.1058578491211,104.05668640136719,320.9883728027344,14.40680980682373,658.6577758789062,116.89701080322266,51.579856872558594,40.32481384277344,108.67008209228516,58.9822998046875,89.77301025390625,28.353595733642578,61.20425796508789,,32.41395568847656,6.453926086425781,28.684904098510742,22.12384033203125,58.53272247314453,85.91000366210938,125.67386627197266,,366.75,188.3300018310547,259.6648864746094,106.62538146972656,189.95191955566406,102.11000061035156,15.194876670837402,124.37467193603516,140.77374267578125,206.5501708984375
2023-02-08,6.673382759094238,62.62974548339844,41.59000015258789,4.490087985992432,82.310302734375,101.19835662841797,318.2557067871094,14.163887023925781,643.1987915039062,112.46439361572266,50.09700393676758,39.1358528137207,106.1357650756836,57.592185974121094,89.51663208007812,27.563013076782227,59.35226058959961,,32.158138275146484,6.341307163238525,28.334972381591797,22.155771255493164,57.319114685058594,84.69000244140625,121.57148742675781,,360.6000061035156,185.4499969482422,258.8594970703125,98.433349609375,181.8332061767578,100.05000305175781,15.673140525817871,121.9378890991211,137.74668884277344,202.5086669921875
2023-02-09,6.81190299987793,64.80661010742188,41.560001373291016,4.30622673034668,83.58296203613281,99.02057647705078,316.6561279296875,14.37546443939209,644.4991455078125,112.59048461914062,49.865814208984375,39.0584716796875,106.16537475585938,59.6838493347168,91.80489349365234,27.06524085998535,59.28330612182617,,31.593828201293945,6.393284797668457,27.928295135498047,22.287477493286133,57.10000991821289,83.20999908447266,120.06301879882812,,363.7099914550781,186.27000427246094,255.84120178222656,94.11444091796875,176.37118530273438,98.23999786376953,15.59343147277832,122.42129516601562,138.09825134277344,203.41998291015625
2023-02-10,6.738569259643555,64.4970474243164,41.58000183105469,4.248165130615234,82.63585662841797,98.03863525390625,316.1514587402344,14.543941497802734,636.9490356445312,111.31987762451172,48.84822082519531,38.402381896972656,104.0945053100586,59.11221694946289,90.55158996582031,27.133562088012695,58.928672790527344,,32.36128616333008,6.367295742034912,26.102977752685547,21.217849731445312,56.51320266723633,81.4800033569336,118.64649200439453,,359.1099853515625,183.8000030517578,255.3365020751953,93.67857360839844,172.63397216796875,97.61000061035156,14.407732009887695,120.36433410644531,135.90118408203125,200.60682678222656
2023-02-13,6.787457466125488,66.0548095703125,40.81999969482422,4.277195453643799,83.80001068115234,96.76502990722656,318.0748291015625,14.391136169433594,648.972900390625,113.02696228027344,49.359920501708984,39.08369827270508,105.26799011230469,57.4947509765625,91.25418853759766,27.865581512451172,59.224205017089844,,32.38385772705078,6.410611152648926,25.800334930419922,21.73969268798828,57.26289749145508,83.12999725341797,120.3481216430664,,361.760009765625,185.6999969482422,263.31396484375,93.71819305419922,177.8680419921875,99.54000091552734,15.164984703063965,122.1746597290039,137.89968872070312,203.70724487304688
2023-02-14,6.893385410308838,71.62677764892578,40.63999938964844,4.354611873626709,83.99732971191406,96.86224365234375,318.0177001953125,14.37938117980957,657.4545288085938,114.87956237792969,49.93255615234375,39.047786712646484,106.51050567626953,57.98843002319336,93.0107421875,27.95342445373535,61.145145416259766,,32.835304260253906,6.471251964569092,26.102977752685547,22.920074462890625,57.37626266479492,85.94999694824219,121.72787475585938,,375.94000244140625,199.08999633789062,264.138916015625,93.78754425048828,177.9176025390625,99.69999694824219,15.573503494262695,124.80382537841797,140.40267944335938,206.95623779296875
2023-02-15,6.7141242027282715,69.81938171386719,40.599998474121094,4.344933986663818,85.87183380126953,97.50390625,316.6180114746094,14.23049545288086,656.8043212890625,115.86888885498047,50.32720947265625,39.254512786865234,106.95425415039062,56.71525192260742,88.07343292236328,28.15839195251465,60.9185791015625,,32.85787582397461,6.341307163238525,26.12189483642578,22.713531494140625,57.888771057128906,85.18000030517578,122.3993148803711,,379.4800109863281,202.25999450683594,262.0276794433594,96.0262451171875,175.61778259277344,101.16000366210938,16.011911392211914,124.79889678955078,140.97552490234375,206.43128967285156
2023-02-16,6.608197212219238,69.42993927001953,40.97999954223633,4.25784158706665,85.86195373535156,95.50114440917969,308.0201721191406,14.242249488830566,636.8812255859375,111.92121887207031,48.493228912353516,38.12577819824219,104.93065643310547,56.215065002441406,86.23145294189453,27.52397346496582,59.155250549316406,,32.03022766113281,6.211362361907959,25.478775024414062,21.953222274780273,57.2076530456543,80.08000183105469,119.72267150878906,,359.7099914550781,194.6199951171875,255.0518035888672,94.60972595214844,170.93887329101562,98.1500015258789,16.09162139892578,121.41007995605469,137.51882934570312,201.7162322998047
2023-02-17,6.6000494956970215,67.0633544921875,40.849998474121094,4.132042407989502,84.33277130126953,92.59420776367188,306.1347961425781,14.050262451171875,632.6597290039062,111.96974182128906,47.94477462768555,37.64924240112305,103.8941879272461,55.77334976196289,85.54782104492188,26.948118209838867,58.130733489990234,,31.285337448120117,6.150721073150635,25.072099685668945,21.34058380126953,56.73610305786133,78.5,117.47832489013672,,354.45001220703125,194.44000244140625,251.07254028320312,93.46064758300781,171.37506103515625,97.19999694824219,16.0019474029541,119.75267791748047,135.37713623046875,198.5861053466797
2023-02-21,6.543011665344238,63.01918411254883,40.779998779296875,4.2094573974609375,79.63665771484375,89.16227722167969,309.0293273925781,13.815177917480469,611.1644897460938,107.93478393554688,46.264583587646484,36.71946716308594,99.85685729980469,53.75313949584961,83.21211242675781,25.435274124145508,56.74175262451172,,30.134143829345703,6.012113571166992,23.50214195251465,20.609203338623047,55.397708892822266,76.7699966430664,113.78068542480469,,352.3500061035156,192.64999389648438,245.8284912109375,90.92478942871094,170.58201599121094,94.58000183105469,15.204841613769531,116.11229705810547,130.99282836914062,191.4541015625
2023-02-22,6.5267157554626465,63.129024505615234,41.2400016784668,4.141719341278076,81.29412078857422,89.24977111816406,314.23760986328125,13.73289680480957,605.7590942382812,107.34174346923828,46.16302490234375,36.662193298339844,99.47188568115234,53.883056640625,82.44304656982422,24.859416961669922,56.1309928894043,,29.772987365722656,6.038102149963379,24.07904815673828,20.707984924316406,54.88615417480469,76.61000061035156,114.0106201171875,,355.05999755859375,193.99000549316406,244.69989013671875,90.78610229492188,169.63038635253906,95.79000091552734,15.463900566101074,115.54503631591797,130.3646240234375,191.38479614257812
2023-02-23,6.673382759094238,64.3372802734375,41.2599983215332,4.867488384246826,84.74714660644531,90.62059020996094,316.0086364746094,13.917046546936035,619.2288208007812,109.77227020263672,46.95039367675781,37.692909240722656,101.66328430175781,55.2796630859375,85.52884674072266,24.996063232421875,57.87461853027344,,29.938518524169922,6.2286882400512695,24.145259857177734,23.611530303955078,55.61299133300781,79.75,116.08020782470703,,365.4800109863281,196.6199951171875,247.87164306640625,90.03326416015625,170.54234313964844,95.81999969482422,16.40050506591797,119.63922119140625,134.65130615234375,196.0800018310547
2023-02-24,6.543011665344238,64.59690856933594,40.88999938964844,4.828780174255371,81.75780487060547,89.18805694580078,331.0240478515625,13.701552391052246,600.1015014648438,108.21672058105469,46.29554748535156,36.86601257324219,99.34357452392578,56.31899642944336,83.65837860107422,24.537324905395508,57.31310272216797,,29.426877975463867,6.194036483764648,23.89935874938965,23.234373092651367,55.03667068481445,78.08999633789062,114.3693618774414,,362.2799987792969,193.74000549316406,242.47189331054688,88.28985595703125,168.90675354003906,93.5,15.752853393554688,117.50334167480469,132.2394256591797,193.95033264160156
2023-02-27,6.56745719909668,64.79662322998047,40.400001525878906,4.770718097686768,82.93181610107422,89.83124542236328,327.9962158203125,13.838685035705566,613.396484375,108.95560455322266,46.692138671875,36.79225540161133,99.66932678222656,56.10464096069336,82.88929748535156,24.303081512451172,57.037288665771484,,28.975425720214844,6.194036483764648,24.38787078857422,23.448896408081055,55.77017593383789,78.7699966430664,113.52313232421875,,363.3599853515625,193.17999267578125,243.38644409179688,89.02288055419922,168.06411743164062,93.76000213623047,15.703033447265625,118.03114318847656,132.939208984375,195.0003204345703
2023-02-28,6.6244940757751465,65.2459716796875,40.560001373291016,4.828780174255371,84.08611297607422,94.46019744873047,331.7000427246094,13.556583404541016,599.4706420898438,112.92223358154297,47.0113410949707,36.820396423339844,99.8371353149414,55.74736785888672,82.67090606689453,24.33236312866211,56.958473205566406,,28.95285415649414,6.211362361907959,24.435300827026367,23.164525985717773,56.61227798461914,78.58000183105469,113.62430572509766,,363.760009765625,192.94000244140625,242.66651916503906,89.21109771728516,173.41712951660156,94.2300033569336,16.191261291503906,118.09033203125,133.39492797851562,196.4464874267578
