fecha,ticker,id_instrumento,beta,sox_estimado,apertura_sellada,puntaje_entero_q88,puntaje_entero_pp,puntaje_flotante_pp,error_abs_pp,decision_entero,decision_flotante,saturo
2026-08-03,3436.T,3,0.77,1.0607412491420727,0.82,524,2.046875,2.046391,0.00048429,2,2,0
2026-08-03,4063.T,4,0.35,1.0607412491420727,0.37,467,1.824219,1.824572,0.0003534,2,2,0
2026-08-03,IFX.DE,7,0.12,1.0607412491420727,0.12,397,1.550781,1.549781,0.00100058,2,2,0
2026-08-04,000660.KS,0,0.99,6.575009948269001,6.52,1931,7.542969,7.547074,0.00410527,2,2,0
2026-08-04,005930.KS,1,0.78,6.575009948269001,5.14,1526,5.960938,5.96318,0.00224255,2,2,0
2026-08-04,2330.TW,2,0.38,6.575009948269001,2.48,801,3.128906,3.130034,0.00112794,2,2,0
2026-08-04,3436.T,3,0.77,6.575009948269001,5.06,1405,5.488281,5.491146,0.00286493,2,2,0
2026-08-04,4063.T,4,0.35,6.575009948269001,2.3,646,2.523438,2.5265,0.00306262,2,2,0
2026-08-04,6857.T,5,0.63,6.575009948269001,4.14,1065,4.160156,4.164361,0.00420478,2,2,0
2026-08-04,8035.T,6,0.64,6.575009948269001,4.19,1030,4.023438,4.026969,0.00353174,2,2,0
2026-08-04,IFX.DE,7,0.11,6.575009948269001,0.75,94,0.367188,0.369893,0.00270557,0,0,0
2026-08-05,000660.KS,0,0.99,-1.39851432398697,-1.38,-1121,-4.378906,-4.379238,0.00033167,1,1,0
2026-08-05,005930.KS,1,0.77,-1.39851432398697,-1.08,-1023,-3.996094,-3.994713,0.00138072,1,1,0
2026-08-05,2330.TW,2,0.39,-1.39851432398697,-0.54,-867,-3.386719,-3.386426,0.0002929,1,1,0
2026-08-05,3436.T,3,0.77,-1.39851432398697,-1.08,-939,-3.667969,-3.668689,0.00071991,1,1,0
2026-08-05,4063.T,4,0.35,-1.39851432398697,-0.5,-725,-2.832031,-2.83214,0.00010876,1,1,0
2026-08-05,6857.T,5,0.65,-1.39851432398697,-0.91,-769,-3.003906,-3.002522,0.00138458,1,1,0
2026-08-05,8035.T,6,0.64,-1.39851432398697,-0.89,-701,-2.738281,-2.739364,0.00108265,1,1,0
2026-08-05,IFX.DE,7,0.11,-1.39851432398697,-0.16,-448,-1.75,-1.748979,0.00102133,1,1,0
2026-08-07,000660.KS,0,1.0,2.5529780749770685,2.56,1103,4.308594,4.309606,0.00101269,2,2,0
2026-08-07,005930.KS,1,0.78,2.5529780749770685,1.99,992,3.875,3.87364,0.00136024,2,2,0
2026-08-07,2330.TW,2,0.39,2.5529780749770685,0.99,769,3.003906,3.003667,0.00023945,2,2,0
2026-08-07,3436.T,3,0.79,2.5529780749770685,2.01,999,3.902344,3.901374,0.00096985,2,2,0
2026-08-07,4063.T,4,0.34,2.5529780749770685,0.87,673,2.628906,2.62905,0.00014337,2,2,0
2026-08-07,6857.T,5,0.67,2.5529780749770685,1.71,857,3.347656,3.348048,0.000392,2,2,0
2026-08-07,8035.T,6,0.65,2.5529780749770685,1.66,812,3.171875,3.173505,0.00162955,2,2,0
2026-08-07,IFX.DE,7,0.09,2.5529780749770685,0.24,414,1.617188,1.620353,0.00316519,2,2,0
2026-08-10,000660.KS,0,1.0,-2.9388304959289413,-2.94,-1392,-5.4375,-5.439287,0.001787,1,1,0
2026-08-10,005930.KS,1,0.78,-2.9388304959289413,-2.28,-1215,-4.746094,-4.744609,0.00148434,1,1,0
2026-08-10,2330.TW,2,0.39,-2.9388304959289413,-1.14,-909,-3.550781,-3.550331,0.00045061,1,1,0
2026-08-10,3436.T,3,0.78,-2.9388304959289413,-2.3,-1159,-4.527344,-4.524856,0.00248824,1,1,0
2026-08-10,4063.T,4,0.34,-2.9388304959289413,-1.01,-784,-3.0625,-3.060151,0.00234892,1,1,0
2026-08-10,6857.T,5,0.68,-2.9388304959289413,-1.99,-995,-3.886719,-3.887734,0.00101568,1,1,0
2026-08-10,8035.T,6,0.65,-2.9388304959289413,-1.92,-929,-3.628906,-3.62795,0.00095576,1,1,0
2026-08-10,IFX.DE,7,0.09,-2.9388304959289413,-0.27,-464,-1.8125,-1.810586,0.0019136,1,1,0
2026-08-11,000660.KS,0,0.99,0.8753932720232332,0.87,736,2.875,2.878704,0.00370417,2,2,0
2026-08-11,005930.KS,1,0.76,0.8753932720232332,0.66,698,2.726562,2.729788,0.00322574,2,2,0
2026-08-11,2330.TW,2,0.38,0.8753932720232332,0.33,627,2.449219,2.449563,0.00034457,2,2,0
2026-08-11,3436.T,3,0.78,0.8753932720232332,0.68,686,2.679688,2.680526,0.00083864,2,2,0
2026-08-11,4063.T,4,0.34,0.8753932720232332,0.3,557,2.175781,2.176159,0.00037735,2,2,0
2026-08-11,6857.T,5,0.67,0.8753932720232332,0.59,600,2.34375,2.345844,0.00209389,2,2,0
2026-08-11,8035.T,6,0.65,0.8753932720232332,0.57,565,2.207031,2.209142,0.00211028,2,2,0
2026-08-11,IFX.DE,7,0.09,0.8753932720232332,0.08,409,1.597656,1.599727,0.00207056,2,2,0
2026-08-12,005930.KS,1,0.51,2.489252645502645,1.28,327,1.277344,1.277414,7.046e-05,2,2,0
2026-08-12,3436.T,3,0.7,2.489252645502645,1.73,404,1.578125,1.580745,0.00261961,2,2,0
2026-08-12,4063.T,4,0.33,2.489252645502645,0.83,125,0.488281,0.490094,0.00181229,0,0,0
2026-08-12,8035.T,6,0.59,2.489252645502645,1.47,278,1.085938,1.086866,0.00092862,2,2,0
2026-08-12,IFX.DE,7,0.05,2.489252645502645,0.12,-79,-0.308594,-0.307763,0.00083034,0,0,0
2026-08-13,000660.KS,0,1.0,0.4587833827893175,0.46,-5,-0.019531,-0.017298,0.00223292,0,0,0
2026-08-13,005930.KS,1,0.77,0.4587833827893175,0.35,-29,-0.113281,-0.109799,0.0034818,0,0,0
2026-08-13,2330.TW,2,0.38,0.4587833827893175,0.18,-71,-0.277344,-0.275706,0.00163784,0,0,0
2026-08-13,3436.T,3,0.79,0.4587833827893175,0.36,-20,-0.078125,-0.074586,0.00353934,0,0,0
2026-08-13,4063.T,4,0.34,0.4587833827893175,0.16,-69,-0.269531,-0.268019,0.00151213,0,0,0
2026-08-13,6857.T,5,0.68,0.4587833827893175,0.31,-26,-0.101562,-0.099014,0.00254879,0,0,0
2026-08-13,8035.T,6,0.65,0.4587833827893175,0.3,-13,-0.050781,-0.049325,0.0014562,0,0,0
2026-08-13,IFX.DE,7,0.09,0.4587833827893175,0.04,-63,-0.246094,-0.242792,0.00330217,0,0,0
2026-08-14,000660.KS,0,0.73,-0.314646110721794,-0.23,-134,-0.523438,-0.519855,0.00358202,1,1,0
2026-08-14,005930.KS,1,0.52,-0.314646110721794,-0.16,-94,-0.367188,-0.366158,0.00102954,0,0,0
2026-08-14,2330.TW,2,0.31,-0.314646110721794,-0.1,-55,-0.214844,-0.21246,0.0023833,0,0,0
2026-08-14,3436.T,3,0.7,-0.314646110721794,-0.22,-80,-0.3125,-0.311003,0.00149724,0,0,0
2026-08-14,4063.T,4,0.33,-0.314646110721794,-0.1,-44,-0.171875,-0.170414,0.00146098,0,0,0
2026-08-14,6857.T,5,0.54,-0.314646110721794,-0.17,-55,-0.214844,-0.21232,0.00252371,0,0,0
2026-08-14,8035.T,6,0.59,-0.314646110721794,-0.19,-53,-0.207031,-0.203883,0.00314858,0,0,0
2026-08-14,IFX.DE,7,0.05,-0.314646110721794,-0.01,-3,-0.011719,-0.009804,0.00191465,0,0,0
2026-08-17,005930.KS,1,0.77,1.6377154649186696,1.26,463,1.808594,1.81098,0.00238639,2,2,0
2026-08-17,3436.T,3,0.79,1.6377154649186696,1.29,462,1.804688,1.806893,0.00220533,2,2,0
2026-08-17,8035.T,6,0.65,1.6377154649186696,1.07,394,1.539062,1.540771,0.00170853,2,2,0
2026-08-17,IFX.DE,7,0.09,1.6377154649186696,0.15,144,0.5625,0.562639,0.00013907,2,2,0
2026-08-18,000660.KS,0,1.01,-4.982765830346476,-5.02,-1801,-7.035156,-7.032589,0.00256738,1,1,0
2026-08-18,005930.KS,1,0.77,-4.982765830346476,-3.82,-1458,-5.695312,-5.690846,0.00446618,1,1,0
2026-08-18,2330.TW,2,0.38,-4.982765830346476,-1.91,-922,-3.601562,-3.601689,0.00012641,1,1,0
2026-08-18,3436.T,3,0.78,-4.982765830346476,-3.89,-1396,-5.453125,-5.448917,0.0042085,1,1,0
2026-08-18,4063.T,4,0.34,-4.982765830346476,-1.7,-797,-3.113281,-3.110621,0.00266046,1,1,0
2026-08-18,6857.T,5,0.67,-4.982765830346476,-3.34,-1181,-4.613281,-4.609055,0.00422647,1,1,0
2026-08-18,8035.T,6,0.64,-4.982765830346476,-3.21,-1105,-4.316406,-4.313693,0.00271319,1,1,0
2026-08-18,IFX.DE,7,0.09,-4.982765830346476,-0.45,-350,-1.367188,-1.366282,0.00090569,1,1,0
2026-08-19,000660.KS,0,0.75,-2.1193442319270135,-1.59,16,0.0625,0.064539,0.00203932,0,0,0
2026-08-19,005930.KS,1,0.53,-2.1193442319270135,-1.11,165,0.644531,0.648203,0.00367192,2,2,0
2026-08-19,2330.TW,2,0.31,-2.1193442319270135,-0.65,315,1.230469,1.231867,0.00139827,2,2,0
2026-08-19,3436.T,3,0.7,-2.1193442319270135,-1.49,80,0.3125,0.315841,0.00334084,0,0,0
2026-08-19,4063.T,4,0.33,-2.1193442319270135,-0.7,258,1.007812,1.010516,0.00270378,2,2,0
2026-08-19,6857.T,5,0.53,-2.1193442319270135,-1.12,127,0.496094,0.497166,0.00107176,0,0,0
2026-08-19,8035.T,6,0.58,-2.1193442319270135,-1.24,77,0.300781,0.301716,0.00093512,0,0,0
2026-08-19,IFX.DE,7,0.06,-2.1193442319270135,-0.12,336,1.3125,1.314293,0.00179345,2,2,0
2026-08-20,000660.KS,0,0.73,0.5266385767790261,0.39,269,1.050781,1.052605,0.00182406,2,2,0
2026-08-20,005930.KS,1,0.51,0.5266385767790261,0.27,196,0.765625,0.764576,0.00104906,2,2,0
2026-08-20,2330.TW,2,0.31,0.5266385767790261,0.16,125,0.488281,0.487079,0.00120191,0,0,0
2026-08-20,3436.T,3,0.71,0.5266385767790261,0.37,157,0.613281,0.615048,0.00176655,2,2,0
2026-08-20,4063.T,4,0.33,0.5266385767790261,0.17,85,0.332031,0.332238,0.00020693,0,0,0
2026-08-20,6857.T,5,0.53,0.5266385767790261,0.28,91,0.355469,0.354879,0.00058982,0,0,0
2026-08-20,8035.T,6,0.59,0.5266385767790261,0.31,78,0.304688,0.30379,0.00089721,0,0,0
2026-08-20,IFX.DE,7,0.07,0.5266385767790261,0.04,-14,-0.054688,-0.052749,0.00193876,0,0,0
2026-08-21,000660.KS,0,0.99,-0.5052953280077462,-0.5,-169,-0.660156,-0.658327,0.00182905,1,1,0
2026-08-21,005930.KS,1,0.76,-0.5052953280077462,-0.38,-152,-0.59375,-0.592548,0.0012017,1,1,0
2026-08-21,2330.TW,2,0.38,-0.5052953280077462,-0.19,-116,-0.453125,-0.450975,0.0021499,0,0,0
2026-08-21,3436.T,3,0.8,-0.5052953280077462,-0.41,-162,-0.632812,-0.630951,0.00186129,1,1,0
2026-08-21,4063.T,4,0.35,-0.5052953280077462,-0.18,-95,-0.371094,-0.37132,0.00022663,0,0,0
2026-08-21,6857.T,5,0.65,-0.5052953280077462,-0.33,-126,-0.492188,-0.490661,0.00152646,0,0,0
2026-08-21,8035.T,6,0.64,-0.5052953280077462,-0.32,-116,-0.453125,-0.45336,0.00023515,0,0,0
2026-08-21,IFX.DE,7,0.09,-0.5052953280077462,-0.04,-37,-0.144531,-0.1432,0.00133146,0,0,0
2026-08-24,000660.KS,0,0.99,-2.7060188673558576,-2.68,-844,-3.296875,-3.29411,0.00276549,1,1,0
2026-08-24,005930.KS,1,0.76,-2.7060188673558576,-2.06,-659,-2.574219,-2.570705,0.00351412,1,1,0
2026-08-24,2330.TW,2,0.38,-2.7060188673558576,-1.03,-370,-1.445312,-1.441397,0.00391559,1,1,0
2026-08-24,3436.T,3,0.8,-2.7060188673558576,-2.17,-643,-2.511719,-2.509152,0.00256652,1,1,0
2026-08-24,4063.T,4,0.35,-2.7060188673558576,-0.96,-314,-1.226562,-1.222671,0.00389137,1,1,0
2026-08-24,6857.T,5,0.66,-2.7060188673558576,-1.77,-511,-1.996094,-1.992764,0.00332938,1,1,0
2026-08-24,8035.T,6,0.64,-2.7060188673558576,-1.73,-479,-1.871094,-1.869871,0.00122237,1,1,0
2026-08-24,IFX.DE,7,0.09,-2.7060188673558576,-0.23,-81,-0.316406,-0.312788,0.00361786,0,0,0
2026-08-25,000660.KS,0,0.96,1.4374542095371579,1.38,738,2.882812,2.882212,0.00060011,2,2,0
2026-08-25,005930.KS,1,0.72,1.4374542095371579,1.04,634,2.476562,2.476512,5.004e-05,2,2,0
2026-08-25,2330.TW,2,0.37,1.4374542095371579,0.53,489,1.910156,1.912693,0.00253631,2,2,0
2026-08-25,3436.T,3,0.78,1.4374542095371579,1.12,607,2.371094,2.372565,0.00147151,2,2,0
2026-08-25,4063.T,4,0.35,1.4374542095371579,0.5,416,1.625,1.624976,2.359e-05,2,2,0
2026-08-25,6857.T,5,0.65,1.4374542095371579,0.93,493,1.925781,1.926729,0.00094789,2,2,0
2026-08-25,8035.T,6,0.63,1.4374542095371579,0.91,453,1.769531,1.768497,0.00103473,2,2,0
2026-08-25,IFX.DE,7,0.11,1.4374542095371579,0.15,228,0.890625,0.891537,0.0009118,2,2,0
2026-08-26,000660.KS,0,0.95,0.19943984888946786,0.19,-128,-0.5,-0.498155,0.00184516,0,0,0
2026-08-26,005930.KS,1,0.71,0.19943984888946786,0.14,-164,-0.640625,-0.636816,0.00380901,1,1,0
2026-08-26,2330.TW,2,0.37,0.19943984888946786,0.07,-204,-0.796875,-0.795421,0.00145388,1,1,0
2026-08-26,3436.T,3,0.77,0.19943984888946786,0.15,-174,-0.679688,-0.676957,0.00273026,1,1,0
2026-08-26,4063.T,4,0.34,0.19943984888946786,0.07,-186,-0.726562,-0.724028,0.00253408,1,1,0
2026-08-26,6857.T,5,0.64,0.19943984888946786,0.13,-161,-0.628906,-0.625509,0.00339773,1,1,0
2026-08-26,8035.T,6,0.63,0.19943984888946786,0.13,-151,-0.589844,-0.588815,0.00102878,1,1,0
2026-08-26,IFX.DE,7,0.11,0.19943984888946786,0.02,-168,-0.65625,-0.653836,0.00241426,1,1,0
2026-08-27,000660.KS,0,0.94,2.332277551020408,2.2,787,3.074219,3.077074,0.00285527,2,2,0
2026-08-27,005930.KS,1,0.71,2.332277551020408,1.65,643,2.511719,2.512687,0.00096821,2,2,0
2026-08-27,2330.TW,2,0.37,2.332277551020408,0.85,433,1.691406,1.691749,0.00034311,2,2,0
2026-08-27,3436.T,3,0.77,2.332277551020408,1.8,655,2.558594,2.558009,0.00058455,2,2,0
2026-08-27,4063.T,4,0.34,2.332277551020408,0.8,381,1.488281,1.488479,0.00019743,2,2,0
2026-08-27,6857.T,5,0.65,2.332277551020408,1.51,549,2.144531,2.144834,0.00030229,2,2,0
2026-08-27,8035.T,6,0.63,2.332277551020408,1.47,520,2.03125,2.031537,0.00028681,2,2,0
2026-08-27,IFX.DE,7,0.1,2.332277551020408,0.23,186,0.726562,0.728779,0.00221603,2,2,0
2026-08-28,000660.KS,0,0.92,-3.464566381528618,-3.19,-1396,-5.453125,-5.452524,0.00060122,1,1,0
2026-08-28,005930.KS,1,0.69,-3.464566381528618,-2.38,-1163,-4.542969,-4.541173,0.00179543,1,1,0
2026-08-28,2330.TW,2,0.36,-3.464566381528618,-1.24,-841,-3.285156,-3.283366,0.00179003,1,1,0
2026-08-28,3436.T,3,0.75,-3.464566381528618,-2.59,-1140,-4.453125,-4.453396,0.00027073,1,1,0
2026-08-28,4063.T,4,0.33,-3.464566381528618,-1.14,-722,-2.820312,-2.817126,0.00318602,1,1,0
2026-08-28,6857.T,5,0.61,-3.464566381528618,-2.13,-923,-3.605469,-3.606054,0.00058495,1,1,0
2026-08-28,8035.T,6,0.61,-3.464566381528618,-2.12,-877,-3.425781,-3.424902,0.00087893,1,1,0
2026-08-28,IFX.DE,7,0.09,-3.464566381528618,-0.32,-370,-1.445312,-1.442176,0.00313607,1,1,0
