fecha,ticker,id_instrumento,beta,sox_estimado,apertura_sellada,puntaje_entero_q88,puntaje_entero_pp,puntaje_flotante_pp,error_abs_pp,decision_entero,decision_flotante,saturo
2026-07-28,IFX.DE,7,0.1,-4.4804871709182725,-0.45,-115,-0.449219,-0.448049,0.00117003,0,0,0
2026-07-29,000660.KS,0,0.86,-5.337335106574171,-4.59,-1175,-4.589844,-4.590108,0.00026444,1,1,0
2026-07-29,005930.KS,1,0.68,-5.337335106574171,-3.63,-929,-3.628906,-3.629388,0.00048162,1,1,0
2026-07-29,2330.TW,2,0.35,-5.337335106574171,-1.87,-479,-1.871094,-1.868067,0.00302646,1,1,0
2026-07-29,3436.T,3,0.69,-5.337335106574171,-3.68,-943,-3.683594,-3.682761,0.00083253,1,1,0
2026-07-29,4063.T,4,0.37,-5.337335106574171,-1.99,-506,-1.976562,-1.974814,0.00174851,1,1,0
2026-07-29,6857.T,5,0.66,-5.337335106574171,-3.5,-902,-3.523438,-3.522641,0.00079633,1,1,0
2026-07-29,8035.T,6,0.63,-5.337335106574171,-3.38,-861,-3.363281,-3.362521,0.00076013,1,1,0
2026-07-29,IFX.DE,7,0.11,-5.337335106574171,-0.58,-151,-0.589844,-0.587107,0.00273689,1,1,0
2026-07-30,000660.KS,0,0.84,8.218909642401021,6.91,1767,6.902344,6.903884,0.00154035,2,2,0
2026-07-30,005930.KS,1,0.64,8.218909642401021,5.28,1346,5.257812,5.260102,0.00228967,2,2,0
2026-07-30,2330.TW,2,0.34,8.218909642401021,2.8,715,2.792969,2.794429,0.00146053,2,2,0
2026-07-30,3436.T,3,0.68,8.218909642401021,5.59,1430,5.585938,5.588859,0.00292106,2,2,0
2026-07-30,4063.T,4,0.35,8.218909642401021,2.85,736,2.875,2.876618,0.00161837,2,2,0
2026-07-30,6857.T,5,0.57,8.218909642401021,4.68,1199,4.683594,4.684778,0.00118475,2,2,0
2026-07-30,8035.T,6,0.59,8.218909642401021,4.83,1241,4.847656,4.849157,0.00150044,2,2,0
2026-07-30,IFX.DE,7,0.13,8.218909642401021,1.09,273,1.066406,1.068458,0.002052,2,2,0
2026-07-31,000660.KS,0,0.98,0.07446972262414187,0.07,18,0.070312,0.07298,0.00266783,0,0,0
2026-07-31,005930.KS,1,0.77,0.07446972262414187,0.06,14,0.054688,0.057342,0.00265419,0,0,0
2026-07-31,2330.TW,2,0.38,0.07446972262414187,0.03,7,0.027344,0.028298,0.00095474,0,0,0
2026-07-31,3436.T,3,0.77,0.07446972262414187,0.06,14,0.054688,0.057342,0.00265419,0,0,0
2026-07-31,4063.T,4,0.36,0.07446972262414187,0.03,6,0.023438,0.026809,0.0033716,0,0,0
2026-07-31,6857.T,5,0.66,0.07446972262414187,0.05,12,0.046875,0.04915,0.00227502,0,0,0
2026-07-31,8035.T,6,0.62,0.07446972262414187,0.04,11,0.042969,0.046171,0.00320248,0,0,0
2026-07-31,IFX.DE,7,0.09,0.07446972262414187,0.01,1,0.003906,0.006702,0.00279603,0,0,0
2026-08-03,2330.TW,2,0.38,1.0607412491420727,0.4,103,0.402344,0.403082,0.00073792,0,0,0
2026-08-03,3436.T,3,0.77,1.0607412491420727,0.82,209,0.816406,0.816771,0.00036451,2,2,0
2026-08-03,4063.T,4,0.35,1.0607412491420727,0.37,95,0.371094,0.371259,0.00016569,0,0,0
2026-08-03,IFX.DE,7,0.12,1.0607412491420727,0.12,32,0.125,0.127289,0.00228895,0,0,0
2026-08-04,000660.KS,0,0.99,6.575009948269001,6.52,1666,6.507812,6.50926,0.00144735,2,2,0
2026-08-04,005930.KS,1,0.78,6.575009948269001,5.14,1312,5.125,5.128508,0.00350776,2,2,0
2026-08-04,2330.TW,2,0.38,6.575009948269001,2.48,639,2.496094,2.498504,0.00241003,2,2,0
2026-08-04,3436.T,3,0.77,6.575009948269001,5.06,1295,5.058594,5.062758,0.00416391,2,2,0
2026-08-04,4063.T,4,0.35,6.575009948269001,2.3,589,2.300781,2.301253,0.00047223,2,2,0
2026-08-04,6857.T,5,0.63,6.575009948269001,4.14,1060,4.140625,4.142256,0.00163127,2,2,0
2026-08-04,8035.T,6,0.64,6.575009948269001,4.19,1077,4.207031,4.208006,0.00097512,2,2,0
2026-08-04,IFX.DE,7,0.11,6.575009948269001,0.75,185,0.722656,0.723251,0.00059484,2,2,0
2026-08-05,000660.KS,0,0.99,-1.39851432398697,-1.38,-355,-1.386719,-1.384529,0.00218957,1,1,0
2026-08-05,005930.KS,1,0.77,-1.39851432398697,-1.08,-276,-1.078125,-1.076856,0.00126897,1,1,0
2026-08-05,2330.TW,2,0.39,-1.39851432398697,-0.54,-140,-0.546875,-0.545421,0.00145441,1,1,0
2026-08-05,3436.T,3,0.77,-1.39851432398697,-1.08,-276,-1.078125,-1.076856,0.00126897,1,1,0
2026-08-05,4063.T,4,0.35,-1.39851432398697,-0.5,-126,-0.492188,-0.48948,0.00270749,0,0,0
2026-08-05,6857.T,5,0.65,-1.39851432398697,-0.91,-233,-0.910156,-0.909034,0.00112194,1,1,0
2026-08-05,8035.T,6,0.64,-1.39851432398697,-0.89,-230,-0.898438,-0.895049,0.00338833,1,1,0
2026-08-05,IFX.DE,7,0.11,-1.39851432398697,-0.16,-40,-0.15625,-0.153837,0.00241342,0,0,0
2026-08-07,000660.KS,0,1.0,2.5529780749770685,2.56,654,2.554688,2.552978,0.00170943,2,2,0
2026-08-07,005930.KS,1,0.78,2.5529780749770685,1.99,510,1.992188,1.991323,0.0008646,2,2,0
2026-08-07,2330.TW,2,0.39,2.5529780749770685,0.99,255,0.996094,0.995661,0.0004323,2,2,0
2026-08-07,3436.T,3,0.79,2.5529780749770685,2.01,516,2.015625,2.016853,0.00122768,2,2,0
2026-08-07,4063.T,4,0.34,2.5529780749770685,0.87,222,0.867188,0.868013,0.00082505,2,2,0
2026-08-07,6857.T,5,0.67,2.5529780749770685,1.71,438,1.710938,1.710495,0.00044219,2,2,0
2026-08-07,8035.T,6,0.65,2.5529780749770685,1.66,425,1.660156,1.659436,0.0007205,2,2,0
2026-08-07,IFX.DE,7,0.09,2.5529780749770685,0.24,58,0.226562,0.229768,0.00320553,0,0,0
2026-08-10,000660.KS,0,1.0,-2.9388304959289413,-2.94,-752,-2.9375,-2.93883,0.0013305,1,1,0
2026-08-10,005930.KS,1,0.78,-2.9388304959289413,-2.28,-587,-2.292969,-2.292288,0.00068096,1,1,0
2026-08-10,2330.TW,2,0.39,-2.9388304959289413,-1.14,-294,-1.148438,-1.146144,0.00229361,1,1,0
2026-08-10,3436.T,3,0.78,-2.9388304959289413,-2.3,-587,-2.292969,-2.292288,0.00068096,1,1,0
2026-08-10,4063.T,4,0.34,-2.9388304959289413,-1.01,-256,-1.0,-0.999202,0.00079763,1,1,0
2026-08-10,6857.T,5,0.68,-2.9388304959289413,-1.99,-512,-2.0,-1.998405,0.00159526,1,1,0
2026-08-10,8035.T,6,0.65,-2.9388304959289413,-1.92,-489,-1.910156,-1.91024,8.357e-05,1,1,0
2026-08-10,IFX.DE,7,0.09,-2.9388304959289413,-0.27,-68,-0.265625,-0.264495,0.00113026,0,0,0
2026-08-11,000660.KS,0,0.99,0.8753932720232332,0.87,221,0.863281,0.866639,0.00335809,2,2,0
2026-08-11,005930.KS,1,0.76,0.8753932720232332,0.66,170,0.664062,0.665299,0.00123639,2,2,0
2026-08-11,2330.TW,2,0.38,0.8753932720232332,0.33,85,0.332031,0.332649,0.00061819,0,0,0
2026-08-11,3436.T,3,0.78,0.8753932720232332,0.68,174,0.679688,0.682807,0.00311925,2,2,0
2026-08-11,4063.T,4,0.34,0.8753932720232332,0.3,76,0.296875,0.297634,0.00075871,0,0,0
2026-08-11,6857.T,5,0.67,0.8753932720232332,0.59,150,0.585938,0.586513,0.00057599,2,2,0
2026-08-11,8035.T,6,0.65,0.8753932720232332,0.57,145,0.566406,0.569006,0.00259938,2,2,0
2026-08-11,IFX.DE,7,0.09,0.8753932720232332,0.08,20,0.078125,0.078785,0.00066039,0,0,0
2026-08-12,005930.KS,1,0.51,2.489252645502645,1.28,324,1.265625,1.269519,0.00389385,2,2,0
2026-08-12,3436.T,3,0.7,2.489252645502645,1.73,445,1.738281,1.742477,0.0041956,2,2,0
2026-08-12,4063.T,4,0.33,2.489252645502645,0.83,210,0.820312,0.821453,0.00114087,2,2,0
2026-08-12,8035.T,6,0.59,2.489252645502645,1.47,375,1.464844,1.468659,0.00381531,2,2,0
2026-08-12,IFX.DE,7,0.05,2.489252645502645,0.12,31,0.121094,0.124463,0.00336888,0,0,0
2026-08-13,000660.KS,0,1.0,0.4587833827893175,0.46,117,0.457031,0.458783,0.00175213,0,0,0
2026-08-13,005930.KS,1,0.77,0.4587833827893175,0.35,90,0.351562,0.353263,0.0017007,0,0,0
2026-08-13,2330.TW,2,0.38,0.4587833827893175,0.18,44,0.171875,0.174338,0.00246269,0,0,0
2026-08-13,3436.T,3,0.79,0.4587833827893175,0.36,92,0.359375,0.362439,0.00306387,0,0,0
2026-08-13,4063.T,4,0.34,0.4587833827893175,0.16,39,0.152344,0.155986,0.0036426,0,0,0
2026-08-13,6857.T,5,0.68,0.4587833827893175,0.31,79,0.308594,0.311973,0.00337895,0,0,0
2026-08-13,8035.T,6,0.65,0.4587833827893175,0.3,76,0.296875,0.298209,0.0013342,0,0,0
2026-08-13,IFX.DE,7,0.09,0.4587833827893175,0.04,10,0.039062,0.041291,0.002228,0,0,0
2026-08-14,000660.KS,0,0.73,-0.314646110721794,-0.23,-60,-0.234375,-0.229692,0.00468334,0,0,0
2026-08-14,005930.KS,1,0.52,-0.314646110721794,-0.16,-43,-0.167969,-0.163616,0.00435277,0,0,0
2026-08-14,2330.TW,2,0.31,-0.314646110721794,-0.1,-26,-0.101562,-0.09754,0.00402221,0,0,0
2026-08-14,3436.T,3,0.7,-0.314646110721794,-0.22,-57,-0.222656,-0.220252,0.00240397,0,0,0
2026-08-14,4063.T,4,0.33,-0.314646110721794,-0.1,-27,-0.105469,-0.103833,0.00163553,0,0,0
2026-08-14,6857.T,5,0.54,-0.314646110721794,-0.17,-44,-0.171875,-0.169909,0.0019661,0,0,0
2026-08-14,8035.T,6,0.59,-0.314646110721794,-0.19,-48,-0.1875,-0.185641,0.00185879,0,0,0
2026-08-14,IFX.DE,7,0.05,-0.314646110721794,-0.01,-5,-0.019531,-0.015732,0.00379894,0,0,0
2026-08-17,005930.KS,1,0.77,1.6377154649186696,1.26,322,1.257812,1.261041,0.00322841,2,2,0
2026-08-17,3436.T,3,0.79,1.6377154649186696,1.29,331,1.292969,1.293795,0.00082647,2,2,0
2026-08-17,8035.T,6,0.65,1.6377154649186696,1.07,272,1.0625,1.064515,0.00201505,2,2,0
2026-08-17,IFX.DE,7,0.09,1.6377154649186696,0.15,37,0.144531,0.147394,0.00286314,0,0,0
2026-08-18,000660.KS,0,1.01,-4.982765830346476,-5.02,-1289,-5.035156,-5.032593,0.00256276,1,1,0
2026-08-18,005930.KS,1,0.77,-4.982765830346476,-3.82,-983,-3.839844,-3.83673,0.00311406,1,1,0
2026-08-18,2330.TW,2,0.38,-4.982765830346476,-1.91,-485,-1.894531,-1.893451,0.00108023,1,1,0
2026-08-18,3436.T,3,0.78,-4.982765830346476,-3.89,-996,-3.890625,-3.886557,0.00406765,1,1,0
2026-08-18,4063.T,4,0.34,-4.982765830346476,-1.7,-434,-1.695312,-1.69414,0.00117212,1,1,0
2026-08-18,6857.T,5,0.67,-4.982765830346476,-3.34,-855,-3.339844,-3.338453,0.00139064,1,1,0
2026-08-18,8035.T,6,0.64,-4.982765830346476,-3.21,-817,-3.191406,-3.18897,0.00243612,1,1,0
2026-08-18,IFX.DE,7,0.09,-4.982765830346476,-0.45,-115,-0.449219,-0.448449,0.00076983,0,0,0
2026-08-19,000660.KS,0,0.75,-2.1193442319270135,-1.59,-408,-1.59375,-1.589508,0.00424183,1,1,0
2026-08-19,005930.KS,1,0.53,-2.1193442319270135,-1.11,-288,-1.125,-1.123252,0.00174756,1,1,0
2026-08-19,2330.TW,2,0.31,-2.1193442319270135,-0.65,-169,-0.660156,-0.656997,0.00315954,1,1,0
2026-08-19,3436.T,3,0.7,-2.1193442319270135,-1.49,-381,-1.488281,-1.483541,0.00474029,1,1,0
2026-08-19,4063.T,4,0.33,-2.1193442319270135,-0.7,-180,-0.703125,-0.699384,0.0037414,1,1,0
2026-08-19,6857.T,5,0.53,-2.1193442319270135,-1.12,-288,-1.125,-1.123252,0.00174756,1,1,0
2026-08-19,8035.T,6,0.58,-2.1193442319270135,-1.24,-315,-1.230469,-1.22922,0.0012491,1,1,0
2026-08-19,IFX.DE,7,0.06,-2.1193442319270135,-0.12,-33,-0.128906,-0.127161,0.0017456,0,0,0
2026-08-20,000660.KS,0,0.73,0.5266385767790261,0.39,98,0.382812,0.384446,0.00163366,0,0,0
2026-08-20,005930.KS,1,0.51,0.5266385767790261,0.27,68,0.265625,0.268586,0.00296067,0,0,0
2026-08-20,2330.TW,2,0.31,0.5266385767790261,0.16,41,0.160156,0.163258,0.00310171,0,0,0
2026-08-20,3436.T,3,0.71,0.5266385767790261,0.37,95,0.371094,0.373913,0.00281964,0,0,0
2026-08-20,4063.T,4,0.33,0.5266385767790261,0.17,44,0.171875,0.173791,0.00191573,0,0,0
2026-08-20,6857.T,5,0.53,0.5266385767790261,0.28,71,0.277344,0.279118,0.0017747,0,0,0
2026-08-20,8035.T,6,0.59,0.5266385767790261,0.31,79,0.308594,0.310717,0.00212301,0,0,0
2026-08-20,IFX.DE,7,0.07,0.5266385767790261,0.04,9,0.035156,0.036865,0.00170845,0,0,0
2026-08-21,000660.KS,0,0.99,-0.5052953280077462,-0.5,-128,-0.5,-0.500242,0.00024237,0,1,0
2026-08-21,005930.KS,1,0.76,-0.5052953280077462,-0.38,-99,-0.386719,-0.384024,0.0026943,0,0,0
2026-08-21,2330.TW,2,0.38,-0.5052953280077462,-0.19,-50,-0.195312,-0.192012,0.00330028,0,0,0
2026-08-21,3436.T,3,0.8,-0.5052953280077462,-0.41,-104,-0.40625,-0.404236,0.00201374,0,0,0
2026-08-21,4063.T,4,0.35,-0.5052953280077462,-0.18,-46,-0.179688,-0.176853,0.00283414,0,0,0
2026-08-21,6857.T,5,0.65,-0.5052953280077462,-0.33,-84,-0.328125,-0.328442,0.00031696,0,0,0
2026-08-21,8035.T,6,0.64,-0.5052953280077462,-0.32,-83,-0.324219,-0.323389,0.00082974,0,0,0
2026-08-21,IFX.DE,7,0.09,-0.5052953280077462,-0.04,-12,-0.046875,-0.045477,0.00139842,0,0,0
2026-08-24,000660.KS,0,0.99,-2.7060188673558576,-2.68,-687,-2.683594,-2.678959,0.00463507,1,1,0
2026-08-24,005930.KS,1,0.76,-2.7060188673558576,-2.06,-527,-2.058594,-2.056574,0.00201941,1,1,0
2026-08-24,2330.TW,2,0.38,-2.7060188673558576,-1.03,-264,-1.03125,-1.028287,0.00296283,1,1,0
2026-08-24,3436.T,3,0.8,-2.7060188673558576,-2.17,-555,-2.167969,-2.164815,0.00315366,1,1,0
2026-08-24,4063.T,4,0.35,-2.7060188673558576,-0.96,-243,-0.949219,-0.947107,0.00211215,1,1,0
2026-08-24,6857.T,5,0.66,-2.7060188673558576,-1.77,-458,-1.789062,-1.785972,0.00309005,1,1,0
2026-08-24,8035.T,6,0.64,-2.7060188673558576,-1.73,-444,-1.734375,-1.731852,0.00252292,1,1,0
2026-08-24,IFX.DE,7,0.09,-2.7060188673558576,-0.23,-63,-0.246094,-0.243542,0.00255205,0,0,0
2026-08-25,000660.KS,0,0.96,1.4374542095371579,1.38,353,1.378906,1.379956,0.00104979,2,2,0
2026-08-25,005930.KS,1,0.72,1.4374542095371579,1.04,264,1.03125,1.034967,0.00371703,2,2,0
2026-08-25,2330.TW,2,0.37,1.4374542095371579,0.53,136,0.53125,0.531858,0.00060806,2,2,0
2026-08-25,3436.T,3,0.78,1.4374542095371579,1.12,287,1.121094,1.121214,0.00012053,2,2,0
2026-08-25,4063.T,4,0.35,1.4374542095371579,0.5,128,0.5,0.503109,0.00310897,0,2,0
2026-08-25,6857.T,5,0.65,1.4374542095371579,0.93,239,0.933594,0.934345,0.00075149,2,2,0
2026-08-25,8035.T,6,0.63,1.4374542095371579,0.91,231,0.902344,0.905596,0.0032524,2,2,0
2026-08-25,IFX.DE,7,0.11,1.4374542095371579,0.15,40,0.15625,0.15812,0.00186996,0,0,0
2026-08-26,000660.KS,0,0.95,0.19943984888946786,0.19,48,0.1875,0.189468,0.00196786,0,0,0
2026-08-26,005930.KS,1,0.71,0.19943984888946786,0.14,36,0.140625,0.141602,0.00097729,0,0,0
2026-08-26,2330.TW,2,0.37,0.19943984888946786,0.07,18,0.070312,0.073793,0.00348024,0,0,0
2026-08-26,3436.T,3,0.77,0.19943984888946786,0.15,39,0.152344,0.153569,0.00122493,0,0,0
2026-08-26,4063.T,4,0.34,0.19943984888946786,0.07,17,0.066406,0.06781,0.0014033,0,0,0
2026-08-26,6857.T,5,0.64,0.19943984888946786,0.13,32,0.125,0.127642,0.0026415,0,0,0
2026-08-26,8035.T,6,0.63,0.19943984888946786,0.13,32,0.125,0.125647,0.0006471,0,0,0
2026-08-26,IFX.DE,7,0.11,0.19943984888946786,0.02,5,0.019531,0.021938,0.00240713,0,0,0
2026-08-27,000660.KS,0,0.94,2.332277551020408,2.2,561,2.191406,2.192341,0.00093465,2,2,0
2026-08-27,005930.KS,1,0.71,2.332277551020408,1.65,423,1.652344,1.655917,0.00357331,2,2,0
2026-08-27,2330.TW,2,0.37,2.332277551020408,0.85,220,0.859375,0.862943,0.00356769,2,2,0
2026-08-27,3436.T,3,0.77,2.332277551020408,1.8,459,1.792969,1.795854,0.00288496,2,2,0
2026-08-27,4063.T,4,0.34,2.332277551020408,0.8,202,0.789062,0.792974,0.00391187,2,2,0
2026-08-27,6857.T,5,0.65,2.332277551020408,1.51,388,1.515625,1.51598,0.00035541,2,2,0
2026-08-27,8035.T,6,0.63,2.332277551020408,1.47,376,1.46875,1.469335,0.00058486,2,2,0
2026-08-27,IFX.DE,7,0.1,2.332277551020408,0.23,59,0.230469,0.233228,0.00275901,0,0,0
2026-08-28,000660.KS,0,0.92,-3.464566381528618,-3.19,-817,-3.191406,-3.187401,0.00400518,1,1,0
2026-08-28,005930.KS,1,0.69,-3.464566381528618,-2.38,-613,-2.394531,-2.390551,0.00398045,1,1,0
2026-08-28,2330.TW,2,0.36,-3.464566381528618,-1.24,-320,-1.25,-1.247244,0.0027561,1,1,0
2026-08-28,3436.T,3,0.75,-3.464566381528618,-2.59,-666,-2.601562,-2.598425,0.00313771,1,1,0
2026-08-28,4063.T,4,0.33,-3.464566381528618,-1.14,-293,-1.144531,-1.143307,0.00122434,1,1,0
2026-08-28,6857.T,5,0.61,-3.464566381528618,-2.13,-542,-2.117188,-2.113385,0.00380201,1,1,0
2026-08-28,8035.T,6,0.61,-3.464566381528618,-2.12,-542,-2.117188,-2.113385,0.00380201,1,1,0
2026-08-28,IFX.DE,7,0.09,-3.464566381528618,-0.32,-80,-0.3125,-0.311811,0.00068903,0,0,0
