fecha,ticker,pred,sigma,gap_pct,mu_clim,sd_clim,n_clim,MAE,CRPS,DIR
2026-07-23,3436.T,-0.35,5.758426966292134,-1.8697,0.11516314995230796,1.9106923357767958,14795,0.3500000000000001,-0.3023905668046678,1.0
2026-07-23,4063.T,-0.16,2.606117353308364,-1.9656,0.11516314995230796,1.9106923357767958,14795,0.15999999999999992,0.18168073099075732,1.0
2026-07-23,6857.T,-0.34,4.197877652933832,-2.2727,0.11516314995230796,1.9106923357767958,14795,0.3400000000000001,0.17342121213163364,1.0
2026-07-23,8035.T,-0.31,3.2537453183520597,-1.5163,0.11516314995230796,1.9106923357767958,14795,0.31000000000000005,0.03402176006187729,1.0
2026-07-23,IFX.DE,-0.02,3.760923845193508,-1.6644,0.11516314995230796,1.9106923357767958,14795,0.020000000000000018,-0.09747230159512021,1.0
2026-07-24,000660.KS,-3.7,5.8520599250936325,3.1268,0.11516314995230796,1.9106923357767958,14795,-3.7000000000000006,-2.2005121334996276,-1.0
2026-07-24,005930.KS,-2.94,5.142009987515605,3.006,0.11516314995230796,1.9106923357767958,14795,-2.94,-1.7539067909067443,-1.0
2026-07-24,2330.TW,-1.46,1.989700374531835,-0.8511,0.11516314995230796,1.9106923357767958,14795,0.24219999999999997,0.09866570937918429,1.0
2026-07-24,3436.T,-2.89,5.83645443196005,3.8642,0.11516314995230796,1.9106923357767958,14795,-2.89,-1.4688157435790696,-1.0
2026-07-24,4063.T,-1.41,2.6919475655430714,-3.4169,0.11516314995230796,1.9106923357767958,14795,1.4100000000000001,1.302495801056438,1.0
2026-07-24,6857.T,-2.85,4.2915106117353305,1.5719,0.11516314995230796,1.9106923357767958,14795,-2.8499999999999996,-1.8060261812015619,-1.0
2026-07-24,8035.T,-2.6,3.40980024968789,1.5959,0.11516314995230796,1.9106923357767958,14795,-2.5999999999999996,-1.748654196395643,-1.0
2026-07-24,IFX.DE,-0.35,3.8623595505617976,1.0868,0.11516314995230796,1.9106923357767958,14795,-0.34999999999999987,-0.47392236164114176,-1.0
2026-07-27,000660.KS,-1.83,5.859862671660424,-8.4802,0.11823449128594503,1.9139895699199803,14815,1.83,3.4241702759979686,1.0
2026-07-27,005930.KS,-1.47,5.1498127340823965,-6.1024,0.11823449128594503,1.9139895699199803,14815,1.4699999999999998,2.3791419718564812,1.0
2026-07-27,2330.TW,-0.76,1.9975031210986267,-3.4043,0.11823449128594503,1.9139895699199803,14815,0.7599999999999998,0.8018093543776639,1.0
2026-07-27,3436.T,-1.45,5.859862671660424,-9.9947,0.11823449128594503,1.9139895699199803,14815,1.4499999999999993,3.416883646063008,1.0
2026-07-27,4063.T,-0.79,2.7621722846441945,-2.3755,0.11823449128594503,1.9139895699199803,14815,0.79,0.5881629982955325,1.0
2026-07-27,6857.T,-1.46,4.283707865168539,-6.6949,0.11823449128594503,1.9139895699199803,14815,1.46,2.456064097063213,1.0
2026-07-27,8035.T,-1.32,3.40980024968789,-9.9841,0.11823449128594503,1.9139895699199803,14815,1.3200000000000003,2.2701248221179675,1.0
2026-07-27,IFX.DE,-0.18,3.870162297128589,-2.0654,0.11823449128594503,1.9139895699199803,14815,0.17999999999999994,0.08212504807264742,1.0
2026-07-28,000660.KS,-3.76,5.945692883895131,1.0968,0.11721595605450995,1.9139885826041407,14823,-3.76,-2.246698402122054,-1.0
2026-07-28,005930.KS,-3.0,5.1966292134831455,2.9545,0.11721595605450995,1.9139885826041407,14823,-2.9999999999999996,-1.7993041326526746,-1.0
2026-07-28,2330.TW,-1.54,2.005305867665418,-0.8772,0.11721595605450995,1.9139885826041407,14823,0.21439999999999992,0.09364955131701835,1.0
2026-07-28,3436.T,-3.05,6.023720349563046,0.0318,0.11721595605450995,1.9139885826041407,14823,-3.05,-1.574539253181225,-1.0
2026-07-28,4063.T,-1.63,2.785580524344569,-0.6301,0.11721595605450995,1.9139885826041407,14823,-0.3697999999999999,-0.23040663721271426,1.0
2026-07-28,6857.T,-2.99,4.3149188514357055,1.9208,0.11721595605450995,1.9139885826041407,14823,-2.99,-1.9460197748706152,-1.0
2026-07-28,8035.T,-2.73,3.5112359550561796,-3.5765,0.11721595605450995,1.9139885826041407,14823,2.73,1.751426497193743,1.0
2026-07-28,IFX.DE,-0.45,3.8779650436953803,-1.731,0.11721595605450995,1.9139885826041407,14823,0.44999999999999996,0.03516181340803226,1.0
2026-07-29,IFX.DE,-0.58,3.9169787765293376,-0.1468,0.11782589186178019,1.9143549545043586,14831,-0.2863999999999999,-0.4725269084634362,1.0
2026-07-30,000660.KS,6.91,5.969101123595506,28.3661,0.11782589186178019,1.9143549545043586,14831,6.91,9.079342241219859,0.0
2026-07-30,005930.KS,5.28,5.212234706616728,24.1546,0.11782589186178019,1.9143549545043586,14831,5.280000000000001,7.022429582118361,0.0
2026-07-30,2330.TW,2.8,2.0209113607990012,6.576,0.11782589186178019,1.9143549545043586,14831,2.8,2.6941851659200933,0.0
2026-07-30,3436.T,5.59,6.039325842696629,17.5214,0.11782589186178019,1.9143549545043586,14831,5.59,7.689986461512088,0.0
2026-07-30,4063.T,2.85,2.832397003745318,2.7971,0.11782589186178019,1.9143549545043586,14831,2.7441999999999998,1.0774285184674413,0.0
2026-07-30,6857.T,4.68,4.595817727840199,16.4847,0.11782589186178019,1.9143549545043586,14831,4.68,6.060162267281857,0.0
2026-07-30,8035.T,4.83,3.706304619225967,13.3997,0.11782589186178019,1.9143549545043586,14831,4.83,5.696985523636957,0.0
2026-07-30,IFX.DE,1.09,3.9403870162297125,7.6173,0.11782589186178019,1.9143549545043586,14831,1.0899999999999999,1.9551660421596262,0.0
2026-07-31,000660.KS,0.07,6.30461922596754,-4.4237,0.11782589186178019,1.9143549545043586,14831,-0.07000000000000028,0.7731043789750358,0.0
2026-07-31,005930.KS,0.06,5.539950062421972,-5.5238,0.11782589186178019,1.9143549545043586,14831,-0.05999999999999961,1.1958142289703644,0.0
2026-07-31,2330.TW,0.03,2.1145443196004994,-1.4433,0.11782589186178019,1.9143549545043586,14831,-0.030000000000000027,0.0409956187982784,0.0
2026-07-31,3436.T,0.06,6.156367041198501,-0.2383,0.11782589186178019,1.9143549545043586,14831,-0.06,-0.970748129814584,0.0
2026-07-31,4063.T,0.03,2.793383270911361,1.7241,0.11782589186178019,1.9143549545043586,14831,0.030000000000000027,-0.09496299023373689,0.0
2026-07-31,6857.T,0.05,4.681647940074906,-2.1538,0.11782589186178019,1.9143549545043586,14831,-0.04999999999999982,-0.08813833219577316,0.0
2026-07-31,8035.T,0.04,3.6594881398252186,-2.8829,0.11782589186178019,1.9143549545043586,14831,-0.040000000000000036,0.2766655857190077,0.0
2026-07-31,IFX.DE,0.01,4.049625468164794,2.8053,0.11782589186178019,1.9143549545043586,14831,0.009999999999999787,0.059654741067799666,0.0
2026-08-03,IFX.DE,0.12,4.057428214731585,3.335,0.11502824424710549,1.9234025345381385,14855,0.1200000000000001,0.295235697214957,0.0
2026-08-04,000660.KS,6.52,6.4216604244694135,7.3557,0.12283263400037678,1.9614747308565892,14863,6.52,4.582294828845021,0.0
2026-08-04,005930.KS,5.14,5.672596754057428,5.8333,0.12283263400037678,1.9614747308565892,14863,5.14,3.2464478400211867,0.0
2026-08-04,2330.TW,2.48,2.1223470661672907,2.8017,0.12283263400037678,1.9614747308565892,14863,2.48,1.2118764040501953,0.0
2026-08-04,3436.T,5.06,6.164169787765293,6.5444,0.12283263400037678,1.9614747308565892,14863,5.06,3.733018793369129,0.0
2026-08-04,4063.T,2.3,2.785580524344569,0.2839,0.12283263400037678,1.9614747308565892,14863,-1.7321999999999997,-0.74530373592407,0.0
2026-08-04,6857.T,4.14,4.642634207240949,4.8387,0.12283263400037678,1.9614747308565892,14863,4.14,2.492929343696633,0.0
2026-08-04,8035.T,4.19,3.636079900124844,4.0564,0.12283263400037678,1.9614747308565892,14863,3.9227999999999996,2.0080605904464024,0.0
2026-08-04,IFX.DE,0.75,4.057428214731585,0.9887,0.12283263400037678,1.9614747308565892,14863,0.75,-0.34535719145906496,0.0
2026-08-05,000660.KS,-1.38,6.4216604244694135,1.7391,0.12195043614659178,1.9623029844734734,14871,-1.38,-1.1314091828953392,-1.0
2026-08-05,005930.KS,-1.08,5.672596754057428,1.9523,0.12195043614659178,1.9623029844734734,14871,-1.0800000000000003,-0.8630585014201257,-1.0
2026-08-05,2330.TW,-0.54,2.1145443196004994,1.0571,0.12195043614659178,1.9623029844734734,14871,-0.54,-0.32067774298170904,-1.0
2026-08-05,3436.T,-1.08,6.164169787765293,4.5429,0.12195043614659178,1.9623029844734734,14871,-1.08,-0.025551176707510503,-1.0
2026-08-05,4063.T,-0.5,2.785580524344569,0.5351,0.12195043614659178,1.9623029844734734,14871,-0.4999999999999999,-0.3095267313170427,-1.0
2026-08-05,6857.T,-0.91,4.658239700374532,-0.0607,0.12195043614659178,1.9623029844734734,14871,-0.7886000000000001,-0.6848534515173239,1.0
2026-08-05,8035.T,-0.89,3.636079900124844,1.8073,0.12195043614659178,1.9623029844734734,14871,-0.8899999999999999,-0.610289123042077,-1.0
2026-08-05,IFX.DE,-0.16,4.065230961298377,-0.1332,0.12195043614659178,1.9623029844734734,14871,0.10640000000000002,-0.47829741930220115,1.0
2026-08-07,000660.KS,2.56,6.484082397003745,1.4768,0.12195043614659178,1.9623029844734734,14871,0.39359999999999973,-0.7697006118783976,0.0
2026-08-07,005930.KS,1.99,5.664794007490636,2.1645,0.12195043614659178,1.9623029844734734,14871,1.99,-0.08823898960053622,0.0
2026-08-07,2330.TW,0.99,2.1145443196004994,0.8439,0.12195043614659178,1.9623029844734734,14871,0.6978,0.0651810382552237,0.0
2026-08-07,3436.T,2.01,6.109550561797753,1.4121,0.12195043614659178,1.9623029844734734,14871,0.8142,-0.6658026381339793,0.0
2026-08-07,4063.T,0.87,2.7309612983770286,1.7659,0.12195043614659178,1.9623029844734734,14871,0.87,0.2235854145014039,0.0
2026-08-07,6857.T,1.71,4.642634207240949,2.1746,0.12195043614659178,1.9623029844734734,14871,1.71,0.14134907825243115,0.0
2026-08-07,8035.T,1.66,3.6516853932584263,2.3853,0.12195043614659178,1.9623029844734734,14871,1.66,0.4876352762555024,0.0
2026-08-07,IFX.DE,0.24,4.096441947565543,1.482,0.12195043614659178,1.9623029844734734,14871,0.24,-0.286127571403466,0.0
2026-08-10,000660.KS,-2.94,6.491885143570537,-1.0563,0.12346462440873447,1.965191396154469,14895,-0.8273999999999999,-1.000040987101213,1.0
2026-08-10,005930.KS,-2.28,5.664794007490636,-0.2174,0.12346462440873447,1.965191396154469,14895,-1.8451999999999997,-1.1373937763949877,1.0
2026-08-10,2330.TW,-1.14,2.1145443196004994,0.4202,0.12346462440873447,1.965191396154469,14895,-1.1400000000000001,-0.4565630477422391,-1.0
2026-08-10,3436.T,-2.3,6.109550561797753,0.0287,0.12346462440873447,1.965191396154469,14895,-2.3,-1.3165692939585036,-1.0
2026-08-10,4063.T,-1.01,2.7153558052434454,0.7,0.12346462440873447,1.965191396154469,14895,-1.01,-0.5242689762665655,-1.0
2026-08-10,6857.T,-1.99,4.658239700374532,-0.5254,0.12346462440873447,1.965191396154469,14895,-0.9391999999999999,-0.7268587456096708,1.0
2026-08-10,8035.T,-1.92,3.6594881398252186,-0.7048,0.12346462440873447,1.965191396154469,14895,-0.5103999999999999,-0.418230442365369,1.0
2026-08-10,IFX.DE,-0.27,4.096441947565543,-0.8476,0.12346462440873447,1.965191396154469,14895,0.27,-0.3428751010022053,1.0
2026-08-11,000660.KS,0.87,6.499687890137328,2.1754,0.12426167714489592,1.9651889968858307,14903,0.8700000000000001,-0.3797036093328725,0.0
2026-08-11,005930.KS,0.66,5.688202247191011,1.6701,0.12426167714489592,1.9651889968858307,14903,0.6599999999999999,-0.4798652577163921,0.0
2026-08-11,2330.TW,0.33,2.1223470661672907,0.4175,0.12426167714489592,1.9651889968858307,14903,0.33,-0.020742228022054665,0.0
2026-08-11,3436.T,0.68,6.109550561797753,0.0287,0.12426167714489592,1.9651889968858307,14903,-0.6226000000000002,-0.9943357284956371,0.0
2026-08-11,4063.T,0.3,2.6997503121098623,0.7,0.12426167714489592,1.9651889968858307,14903,0.3,-0.12844969423819041,0.0
2026-08-11,6857.T,0.59,4.666042446941323,-0.5254,0.12426167714489592,1.9651889968858307,14903,-0.59,-0.6521347991801812,0.0
2026-08-11,8035.T,0.57,3.643882646691635,-0.7048,0.12426167714489592,1.9651889968858307,14903,-0.57,-0.43093104048346476,0.0
2026-08-11,IFX.DE,0.08,4.0886392009987516,2.0684,0.12426167714489592,1.9651889968858307,14903,0.08000000000000007,-0.1642515214567326,0.0
2026-08-12,005930.KS,1.28,5.3995006242197245,4.6967,0.1251141289392696,1.9650373942022077,14911,1.2800000000000002,1.3795551542662774,0.0
2026-08-12,3436.T,1.73,5.976903870162297,3.7565,0.1251141289392696,1.9650373942022077,14911,1.73,0.9041181507339173,0.0
2026-08-12,4063.T,0.83,2.73876404494382,0.858,0.1251141289392696,1.9650373942022077,14911,0.83,-0.07313035449460048,0.0
2026-08-12,8035.T,1.47,3.698501872659176,2.4558,0.1251141289392696,1.9650373942022077,14911,1.47,0.48036046236794605,0.0
2026-08-12,IFX.DE,0.12,4.057428214731585,1.3948,0.1251141289392696,1.9650373942022077,14911,0.1200000000000001,-0.33110658472421206,0.0
2026-08-13,000660.KS,0.46,6.491885143570537,6.403,0.1251141289392696,1.9650373942022077,14911,0.45999999999999996,1.6221668801710467,0.0
2026-08-13,005930.KS,0.35,5.703807740324594,2.6119,0.1251141289392696,1.9650373942022077,14911,0.3500000000000001,-0.11559106238669448,0.0
2026-08-13,3436.T,0.36,6.117353308364544,4.3162,0.1251141289392696,1.9650373942022077,14911,0.3599999999999999,0.6894746655327499,0.0
2026-08-13,4063.T,0.16,2.6997503121098623,1.5679,0.1251141289392696,1.9650373942022077,14911,0.15999999999999992,-0.05354026061200723,0.0
2026-08-13,6857.T,0.31,4.642634207240949,6.7056,0.1251141289392696,1.9650373942022077,14911,0.3099999999999996,1.3383350247384582,0.0
2026-08-13,8035.T,0.3,3.6516853932584263,3.4135,0.1251141289392696,1.9650373942022077,14911,0.2999999999999998,0.4037414093945706,0.0
2026-08-13,IFX.DE,0.04,4.08083645443196,-0.8,0.1251141289392696,1.9650373942022077,14911,-0.040000000000000036,-0.39257592729589375,0.0
2026-08-14,000660.KS,-0.23,6.281210986267166,5.5319,0.1251141289392696,1.9650373942022077,14911,-0.23000000000000043,0.8614405288911797,-1.0
2026-08-14,005930.KS,-0.16,5.415106117353308,3.0965,0.1251141289392696,1.9650373942022077,14911,-0.16000000000000014,-0.04927621874025068,-1.0
2026-08-14,2330.TW,-0.1,2.0443196004993758,0.6263,0.1251141289392696,1.9650373942022077,14911,-0.09999999999999998,-0.0696793204930497,-1.0
2026-08-14,3436.T,-0.22,5.984706616729088,1.6837,0.1251141289392696,1.9650373942022077,14911,-0.21999999999999997,-0.7100823501348885,-1.0
2026-08-14,4063.T,-0.1,2.707553058676654,0.2825,0.1251141289392696,1.9650373942022077,14911,-0.09999999999999998,-0.19001759233977572,-1.0
2026-08-14,6857.T,-0.17,4.5177902621722845,0.0814,0.1251141289392696,1.9650373942022077,14911,-0.17,-0.6017571757623681,-1.0
2026-08-14,8035.T,-0.19,3.6906991260923845,0.2368,0.1251141289392696,1.9650373942022077,14911,-0.19,-0.4204150322129477,-1.0
2026-08-14,IFX.DE,-0.01,4.0418227215980025,3.6611,0.1251141289392696,1.9650373942022077,14911,-0.009999999999999787,0.29316230710808844,-1.0
2026-08-17,005930.KS,1.26,5.696004993757803,3.0965,0.12692808268763323,1.9657819121022488,14927,1.26,0.4076308348849573,0.0
2026-08-17,3436.T,1.29,6.1251560549313355,1.7237,0.12692808268763323,1.9657819121022488,14927,1.29,-0.49350888880620836,0.0
2026-08-17,8035.T,1.07,3.6516853932584263,0.0333,0.12692808268763323,1.9657819121022488,14927,-1.0033999999999998,-0.5088409870458384,0.0
2026-08-17,IFX.DE,0.15,4.08083645443196,-1.8557,0.12692808268763323,1.9657819121022488,14927,-0.15000000000000013,-0.1434094131026078,0.0
2026-08-18,000660.KS,-5.02,6.476279650436954,-7.0397,0.12848166145632017,1.9673004905674434,14935,5.02,4.295642694247743,1.0
2026-08-18,005930.KS,-3.82,5.703807740324594,-6.3315,0.12848166145632017,1.9673004905674434,14935,3.82,3.583449192045361,1.0
2026-08-18,2330.TW,-1.91,2.083333333333333,-1.6807,0.12848166145632017,1.9673004905674434,14935,1.4514000000000002,0.5834717874591737,1.0
2026-08-18,3436.T,-3.89,6.171972534332085,-7.9197,0.12848166145632017,1.9673004905674434,14935,3.8899999999999997,4.482047632933839,1.0
2026-08-18,4063.T,-1.7,2.6997503121098623,-1.7462,0.12848166145632017,1.9673004905674434,14935,1.7,0.4917914373844281,1.0
2026-08-18,6857.T,-3.34,4.642634207240949,-4.6291,0.12848166145632017,1.9673004905674434,14935,3.34,2.4309316685270295,1.0
2026-08-18,8035.T,-3.21,3.706304619225967,-4.984,0.12848166145632017,1.9673004905674434,14935,3.21,2.8097640732330236,1.0
