fecha,ticker,pred,sigma,alpha,n_train,gap_pct
2026-07-22,3436.T,0.37523474936118056,1.5534015689059146,100.0,14771,4.8877
2026-07-22,4063.T,0.37523474936118056,1.5534015689059146,100.0,14771,1.4841
2026-07-22,6857.T,0.37523474936118056,1.5534015689059146,100.0,14771,3.5322
2026-07-22,8035.T,0.37523474936118056,1.5534015689059146,100.0,14771,0.7732
2026-07-22,IFX.DE,0.37523474936118056,1.5534015689059146,100.0,14771,-4.1547
2026-07-23,000660.KS,-0.19520806797685775,1.5534015689059146,100.0,14771,-1.3028
2026-07-23,005930.KS,-0.19520806797685775,1.5534015689059146,100.0,14771,-1.4815
2026-07-23,2330.TW,-0.19520806797685775,1.5534015689059146,100.0,14771,-2.079
2026-07-23,3436.T,-0.19520806797685775,1.5534015689059146,100.0,14771,-1.8697
2026-07-23,4063.T,-0.19520806797685775,1.5534015689059146,100.0,14771,-1.9656
2026-07-23,6857.T,-0.19520806797685775,1.5534015689059146,100.0,14771,-2.2727
2026-07-23,8035.T,-0.19520806797685775,1.5534015689059146,100.0,14771,-1.5163
2026-07-23,IFX.DE,-0.19520806797685775,1.5534015689059146,100.0,14771,-1.6644
2026-07-24,000660.KS,-1.9826032191964982,1.5534015689059146,100.0,14771,3.1268
2026-07-24,005930.KS,-1.9826032191964982,1.5534015689059146,100.0,14771,3.006
2026-07-24,2330.TW,-1.9826032191964982,1.5534015689059146,100.0,14771,-0.8511
2026-07-24,3436.T,-1.9826032191964982,1.5534015689059146,100.0,14771,3.8642
2026-07-24,4063.T,-1.9826032191964982,1.5534015689059146,100.0,14771,-3.4169
2026-07-24,6857.T,-1.9826032191964982,1.5534015689059146,100.0,14771,1.5719
2026-07-24,8035.T,-1.9826032191964982,1.5534015689059146,100.0,14771,1.5959
2026-07-24,IFX.DE,-1.9826032191964982,1.5534015689059146,100.0,14771,1.0868
2026-07-27,000660.KS,-1.107113522805098,1.5559870234690025,100.0,14791,-8.4802
2026-07-27,005930.KS,-1.107113522805098,1.5559870234690025,100.0,14791,-6.1024
2026-07-27,2330.TW,-1.107113522805098,1.5559870234690025,100.0,14791,-3.4043
2026-07-27,3436.T,-1.107113522805098,1.5559870234690025,100.0,14791,-9.9947
2026-07-27,4063.T,-1.107113522805098,1.5559870234690025,100.0,14791,-2.3755
2026-07-27,6857.T,-1.107113522805098,1.5559870234690025,100.0,14791,-6.6949
2026-07-27,8035.T,-1.107113522805098,1.5559870234690025,100.0,14791,-9.9841
2026-07-27,IFX.DE,-1.107113522805098,1.5559870234690025,100.0,14791,-2.0654
2026-07-28,000660.KS,-2.138441080401413,1.5560128553771664,100.0,14799,1.0968
2026-07-28,005930.KS,-2.138441080401413,1.5560128553771664,100.0,14799,2.9545
2026-07-28,2330.TW,-2.138441080401413,1.5560128553771664,100.0,14799,-0.8772
2026-07-28,3436.T,-2.138441080401413,1.5560128553771664,100.0,14799,0.0318
2026-07-28,4063.T,-2.138441080401413,1.5560128553771664,100.0,14799,-0.6301
2026-07-28,6857.T,-2.138441080401413,1.5560128553771664,100.0,14799,1.9208
2026-07-28,8035.T,-2.138441080401413,1.5560128553771664,100.0,14799,-3.5765
2026-07-28,IFX.DE,-2.138441080401413,1.5560128553771664,100.0,14799,-1.731
2026-07-29,000660.KS,-2.576095304685409,1.5582841576303021,100.0,14807,28.3661
2026-07-29,005930.KS,-2.576095304685409,1.5582841576303021,100.0,14807,24.1546
2026-07-29,2330.TW,-2.576095304685409,1.5582841576303021,100.0,14807,6.576
2026-07-29,3436.T,-2.576095304685409,1.5582841576303021,100.0,14807,17.5214
2026-07-29,4063.T,-2.576095304685409,1.5582841576303021,100.0,14807,2.7971
2026-07-29,6857.T,-2.576095304685409,1.5582841576303021,100.0,14807,16.4847
2026-07-29,8035.T,-2.576095304685409,1.5582841576303021,100.0,14807,13.3997
2026-07-29,IFX.DE,-2.576095304685409,1.5582841576303021,100.0,14807,-0.1468
2026-07-30,000660.KS,3.8229152569804796,1.5582841576303021,100.0,14807,28.3661
2026-07-30,005930.KS,3.8229152569804796,1.5582841576303021,100.0,14807,24.1546
2026-07-30,2330.TW,3.8229152569804796,1.5582841576303021,100.0,14807,6.576
2026-07-30,3436.T,3.8229152569804796,1.5582841576303021,100.0,14807,17.5214
2026-07-30,4063.T,3.8229152569804796,1.5582841576303021,100.0,14807,2.7971
2026-07-30,6857.T,3.8229152569804796,1.5582841576303021,100.0,14807,16.4847
2026-07-30,8035.T,3.8229152569804796,1.5582841576303021,100.0,14807,13.3997
2026-07-30,IFX.DE,3.8229152569804796,1.5582841576303021,100.0,14807,7.6173
2026-07-31,000660.KS,0.2690074354894511,1.5582841576303021,100.0,14807,-4.4237
2026-07-31,005930.KS,0.2690074354894511,1.5582841576303021,100.0,14807,-5.5238
2026-07-31,2330.TW,0.2690074354894511,1.5582841576303021,100.0,14807,-1.4433
2026-07-31,3436.T,0.2690074354894511,1.5582841576303021,100.0,14807,-0.2383
2026-07-31,4063.T,0.2690074354894511,1.5582841576303021,100.0,14807,1.7241
2026-07-31,6857.T,0.2690074354894511,1.5582841576303021,100.0,14807,-2.1538
2026-07-31,8035.T,0.2690074354894511,1.5582841576303021,100.0,14807,-2.8829
2026-07-31,IFX.DE,0.2690074354894511,1.5582841576303021,100.0,14807,2.8053
2026-08-03,2330.TW,0.5545621027529596,1.5708254706568632,100.0,14831,2.8017
2026-08-03,3436.T,0.5545621027529596,1.5708254706568632,100.0,14831,6.5444
2026-08-03,4063.T,0.5545621027529596,1.5708254706568632,100.0,14831,0.2839
2026-08-03,IFX.DE,0.5545621027529596,1.5708254706568632,100.0,14831,3.335
2026-08-04,000660.KS,3.2260919505590437,1.6016115594937372,100.0,14839,7.3557
2026-08-04,005930.KS,3.2260919505590437,1.6016115594937372,100.0,14839,5.8333
2026-08-04,2330.TW,3.2260919505590437,1.6016115594937372,100.0,14839,2.8017
2026-08-04,3436.T,3.2260919505590437,1.6016115594937372,100.0,14839,6.5444
2026-08-04,4063.T,3.2260919505590437,1.6016115594937372,100.0,14839,0.2839
2026-08-04,6857.T,3.2260919505590437,1.6016115594937372,100.0,14839,4.8387
2026-08-04,8035.T,3.2260919505590437,1.6016115594937372,100.0,14839,4.0564
2026-08-04,IFX.DE,3.2260919505590437,1.6016115594937372,100.0,14839,0.9887
2026-08-05,000660.KS,-0.5090672087119839,1.602906720261606,100.0,14847,1.7391
2026-08-05,005930.KS,-0.5090672087119839,1.602906720261606,100.0,14847,1.9523
2026-08-05,2330.TW,-0.5090672087119839,1.602906720261606,100.0,14847,1.0571
2026-08-05,3436.T,-0.5090672087119839,1.602906720261606,100.0,14847,4.5429
2026-08-05,4063.T,-0.5090672087119839,1.602906720261606,100.0,14847,0.5351
2026-08-05,6857.T,-0.5090672087119839,1.602906720261606,100.0,14847,-0.0607
2026-08-05,8035.T,-0.5090672087119839,1.602906720261606,100.0,14847,1.8073
2026-08-05,IFX.DE,-0.5090672087119839,1.602906720261606,100.0,14847,-0.1332
2026-08-07,000660.KS,1.2925396595936465,1.602906720261606,100.0,14847,1.4768
2026-08-07,005930.KS,1.2925396595936465,1.602906720261606,100.0,14847,2.1645
2026-08-07,2330.TW,1.2925396595936465,1.602906720261606,100.0,14847,0.8439
2026-08-07,3436.T,1.2925396595936465,1.602906720261606,100.0,14847,1.4121
2026-08-07,4063.T,1.2925396595936465,1.602906720261606,100.0,14847,1.7659
2026-08-07,6857.T,1.2925396595936465,1.602906720261606,100.0,14847,2.1746
2026-08-07,8035.T,1.2925396595936465,1.602906720261606,100.0,14847,2.3853
2026-08-07,IFX.DE,1.2925396595936465,1.602906720261606,100.0,14847,1.482
2026-08-10,000660.KS,-1.3152315931604992,1.6040124299686562,100.0,14871,-1.0563
2026-08-10,005930.KS,-1.3152315931604992,1.6040124299686562,100.0,14871,-0.2174
2026-08-10,2330.TW,-1.3152315931604992,1.6040124299686562,100.0,14871,0.4202
2026-08-10,3436.T,-1.3152315931604992,1.6040124299686562,100.0,14871,0.0287
2026-08-10,4063.T,-1.3152315931604992,1.6040124299686562,100.0,14871,0.7
2026-08-10,6857.T,-1.3152315931604992,1.6040124299686562,100.0,14871,-0.5254
2026-08-10,8035.T,-1.3152315931604992,1.6040124299686562,100.0,14871,-0.7048
2026-08-10,IFX.DE,-1.3152315931604992,1.6040124299686562,100.0,14871,-0.8476
2026-08-11,000660.KS,0.4361197339652496,1.60418960555779,100.0,14879,2.1754
2026-08-11,005930.KS,0.4361197339652496,1.60418960555779,100.0,14879,1.6701
2026-08-11,2330.TW,0.4361197339652496,1.60418960555779,100.0,14879,0.4175
2026-08-11,3436.T,0.4361197339652496,1.60418960555779,100.0,14879,0.0287
2026-08-11,4063.T,0.4361197339652496,1.60418960555779,100.0,14879,0.7
2026-08-11,6857.T,0.4361197339652496,1.60418960555779,100.0,14879,-0.5254
2026-08-11,8035.T,0.4361197339652496,1.60418960555779,100.0,14879,-0.7048
2026-08-11,IFX.DE,0.4361197339652496,1.60418960555779,100.0,14879,2.0684
2026-08-12,005930.KS,1.2695559096657971,1.6038248547141931,100.0,14887,4.6967
2026-08-12,3436.T,1.2695559096657971,1.6038248547141931,100.0,14887,3.7565
2026-08-12,4063.T,1.2695559096657971,1.6038248547141931,100.0,14887,0.858
2026-08-12,8035.T,1.2695559096657971,1.6038248547141931,100.0,14887,2.4558
2026-08-12,IFX.DE,1.2695559096657971,1.6038248547141931,100.0,14887,1.3948
2026-08-13,000660.KS,0.31658822917227936,1.6038248547141931,100.0,14887,6.403
2026-08-13,005930.KS,0.31658822917227936,1.6038248547141931,100.0,14887,2.6119
2026-08-13,3436.T,0.31658822917227936,1.6038248547141931,100.0,14887,4.3162
2026-08-13,4063.T,0.31658822917227936,1.6038248547141931,100.0,14887,1.5679
2026-08-13,6857.T,0.31658822917227936,1.6038248547141931,100.0,14887,6.7056
2026-08-13,8035.T,0.31658822917227936,1.6038248547141931,100.0,14887,3.4135
2026-08-13,IFX.DE,0.31658822917227936,1.6038248547141931,100.0,14887,-0.8
2026-08-14,000660.KS,-0.08352185872516701,1.6038248547141931,100.0,14887,5.5319
2026-08-14,005930.KS,-0.08352185872516701,1.6038248547141931,100.0,14887,3.0965
2026-08-14,2330.TW,-0.08352185872516701,1.6038248547141931,100.0,14887,0.6263
2026-08-14,3436.T,-0.08352185872516701,1.6038248547141931,100.0,14887,1.6837
2026-08-14,4063.T,-0.08352185872516701,1.6038248547141931,100.0,14887,0.2825
2026-08-14,6857.T,-0.08352185872516701,1.6038248547141931,100.0,14887,0.0814
2026-08-14,8035.T,-0.08352185872516701,1.6038248547141931,100.0,14887,0.2368
2026-08-14,IFX.DE,-0.08352185872516701,1.6038248547141931,100.0,14887,3.6611
2026-08-17,005930.KS,0.8476539233656046,1.6042360960977495,100.0,14903,3.0965
2026-08-17,3436.T,0.8476539233656046,1.6042360960977495,100.0,14903,1.7237
2026-08-17,8035.T,0.8476539233656046,1.6042360960977495,100.0,14903,0.0333
2026-08-17,IFX.DE,0.8476539233656046,1.6042360960977495,100.0,14903,-1.8557
2026-08-18,000660.KS,-2.309893940518438,1.6061330607486308,100.0,14911,-7.0397
2026-08-18,005930.KS,-2.309893940518438,1.6061330607486308,100.0,14911,-6.3315
2026-08-18,2330.TW,-2.309893940518438,1.6061330607486308,100.0,14911,-1.6807
2026-08-18,3436.T,-2.309893940518438,1.6061330607486308,100.0,14911,-7.9197
2026-08-18,4063.T,-2.309893940518438,1.6061330607486308,100.0,14911,-1.7462
2026-08-18,6857.T,-2.309893940518438,1.6061330607486308,100.0,14911,-4.6291
2026-08-18,8035.T,-2.309893940518438,1.6061330607486308,100.0,14911,-4.984
2026-08-18,IFX.DE,-2.309893940518438,1.6061330607486308,100.0,14911,0.2621
2026-08-19,000660.KS,-1.034845472639458,1.6061832975340784,100.0,14917,7.5333
2026-08-19,005930.KS,-1.034845472639458,1.6061832975340784,100.0,14917,3.8384
2026-08-19,2330.TW,-1.034845472639458,1.6061832975340784,100.0,14917,0.6383
2026-08-19,3436.T,-1.034845472639458,1.6061832975340784,100.0,14917,-1.0236
2026-08-19,4063.T,-1.034845472639458,1.6061832975340784,100.0,14917,1.642
2026-08-19,6857.T,-1.034845472639458,1.6061832975340784,100.0,14917,1.9989
2026-08-19,8035.T,-1.034845472639458,1.6061832975340784,100.0,14917,-1.1709
2026-08-19,IFX.DE,-1.034845472639458,1.6061832975340784,100.0,14917,1.6188
2026-08-20,000660.KS,0.28394919366869786,1.6061832975340784,100.0,14917,-0.9462
2026-08-20,005930.KS,0.28394919366869786,1.6061832975340784,100.0,14917,-1.476
2026-08-20,3436.T,0.28394919366869786,1.6061832975340784,100.0,14917,-4.0509
2026-08-20,4063.T,0.28394919366869786,1.6061832975340784,100.0,14917,-0.9901
2026-08-20,6857.T,0.28394919366869786,1.6061832975340784,100.0,14917,-1.9796
2026-08-20,8035.T,0.28394919366869786,1.6061832975340784,100.0,14917,-1.8512
2026-08-20,IFX.DE,0.28394919366869786,1.6061832975340784,100.0,14917,1.7867
2026-08-21,000660.KS,-0.17181965306351243,1.6061832975340784,100.0,14917,2.6012
2026-08-21,005930.KS,-0.17181965306351243,1.6061832975340784,100.0,14917,-3.5524
2026-08-21,3436.T,-0.17181965306351243,1.6061832975340784,100.0,14917,-0.1182
2026-08-21,6857.T,-0.17181965306351243,1.6061832975340784,100.0,14917,-0.6407
2026-08-21,8035.T,-0.17181965306351243,1.6061832975340784,100.0,14917,1.6762
